what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334944599513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334944601040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334944609162
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1334944643451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1334944647410
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1334944652637
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334944927416
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334944927596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334944932960
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1334944940947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334945015906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945017899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945154984
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334945162313
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1334945173437
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1334945173476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.showIn",1334945173499
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334945195156
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334945195245
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1334945200896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945202679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945265494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945278040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945300240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945300391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945300510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1334945300577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1334945300577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945304931
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1347307939735
started,bundle,org.eclipse.osgi,3.8.0.v20120529-1548,"org.eclipse.osgi",1347307939736
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1347307939736
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347307939736
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.300.v20110815-1744,"org.eclipse.equinox.simpleconfigurator",1347307939736
started,bundle,org.apache.felix.gogo.command,0.8.0.v201108120515,"org.apache.felix.gogo.command",1347307939737
started,bundle,org.apache.felix.gogo.runtime,0.8.0.v201108120515,"org.apache.felix.gogo.runtime",1347307939738
started,bundle,org.apache.felix.gogo.shell,0.8.0.v201110170705,"org.apache.felix.gogo.shell",1347307939738
started,bundle,org.eclipse.core.contenttype,3.4.200.v20120523-2004,"org.eclipse.core.contenttype",1347307939738
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20120521-2329,"org.eclipse.core.databinding.observable",1347307939739
started,bundle,org.eclipse.core.expressions,3.4.400.v20120523-2004,"org.eclipse.core.expressions",1347307939739
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20120523-1310,"org.eclipse.core.filebuffers",1347307939739
started,bundle,org.eclipse.core.filesystem,1.3.200.v20120522-2012,"org.eclipse.core.filesystem",1347307939739
started,bundle,org.eclipse.core.jobs,3.5.200.v20120521-2346,"org.eclipse.core.jobs",1347307939739
started,bundle,org.eclipse.core.net,1.2.200.v20120522-1148,"org.eclipse.core.net",1347307939739
started,bundle,org.eclipse.core.resources,3.8.0.v20120522-2034,"org.eclipse.core.resources",1347307939739
started,bundle,org.eclipse.core.runtime,3.8.0.v20120521-2346,"org.eclipse.core.runtime",1347307939739
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20120521-2346,"org.eclipse.core.runtime.compatibility",1347307939740
started,bundle,org.eclipse.e4.core.commands,0.10.1.v20120523-1955,"org.eclipse.e4.core.commands",1347307939741
started,bundle,org.eclipse.e4.core.contexts,1.1.0.v20120523-2004,"org.eclipse.e4.core.contexts",1347307939741
started,bundle,org.eclipse.e4.core.di,1.1.0.v20120521-2346,"org.eclipse.e4.core.di",1347307939741
started,bundle,org.eclipse.e4.core.services,1.0.0.v20120521-2346,"org.eclipse.e4.core.services",1347307939741
started,bundle,org.eclipse.e4.ui.bindings,0.10.1.v20120523-1955,"org.eclipse.e4.ui.bindings",1347307939741
started,bundle,org.eclipse.e4.ui.css.swt,0.10.1.v20120523-1955,"org.eclipse.e4.ui.css.swt",1347307939741
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.2.v20120523-1955,"org.eclipse.e4.ui.css.swt.theme",1347307939741
started,bundle,org.eclipse.e4.ui.di,0.10.1.v20120523-1955,"org.eclipse.e4.ui.di",1347307939741
started,bundle,org.eclipse.e4.ui.model.workbench,0.10.1.v20120523-1955,"org.eclipse.e4.ui.model.workbench",1347307939741
started,bundle,org.eclipse.e4.ui.services,0.10.1.v20120523-1955,"org.eclipse.e4.ui.services",1347307939742
started,bundle,org.eclipse.e4.ui.workbench,0.10.2.v20120531-1742,"org.eclipse.e4.ui.workbench",1347307939742
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,0.10.1.v20120523-1955,"org.eclipse.e4.ui.workbench.addons.swt",1347307939742
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.10.1.v20120523-1955,"org.eclipse.e4.ui.workbench.renderers.swt",1347307939742
started,bundle,org.eclipse.e4.ui.workbench.swt,0.10.1.v20120525-2014,"org.eclipse.e4.ui.workbench.swt",1347307939742
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20120608-0148,"org.eclipse.ecf.filetransfer",1347307939742
started,bundle,org.eclipse.emf.common,2.8.0.v20120606-0717,"org.eclipse.emf.common",1347307939742
started,bundle,org.eclipse.emf.ecore,2.8.0.v20120606-0717,"org.eclipse.emf.ecore",1347307939742
started,bundle,org.eclipse.emf.ecore.xmi,2.8.0.v20120606-0717,"org.eclipse.emf.ecore.xmi",1347307939742
started,bundle,org.eclipse.equinox.app,1.3.100.v20120522-1841,"org.eclipse.equinox.app",1347307939742
started,bundle,org.eclipse.equinox.common,3.6.100.v20120522-1841,"org.eclipse.equinox.common",1347307939742
started,bundle,org.eclipse.equinox.console,1.0.0.v20120522-1841,"org.eclipse.equinox.console",1347307939743
started,bundle,org.eclipse.equinox.ds,1.4.0.v20120522-1841,"org.eclipse.equinox.ds",1347307939743
started,bundle,org.eclipse.equinox.event,1.2.200.v20120522-2049,"org.eclipse.equinox.event",1347307939743
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.100.v20120606-175127,"org.eclipse.equinox.frameworkadmin",1347307939744
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.400.v20120428-0117,"org.eclipse.equinox.frameworkadmin.equinox",1347307939744
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.200.v20120430-1959,"org.eclipse.equinox.p2.artifact.repository",1347307939744
started,bundle,org.eclipse.equinox.p2.core,2.2.0.v20120430-0525,"org.eclipse.equinox.p2.core",1347307939744
started,bundle,org.eclipse.equinox.p2.director,2.2.0.v20120524-0542,"org.eclipse.equinox.p2.director",1347307939744
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110808-1657,"org.eclipse.equinox.p2.directorywatcher",1347307939744
started,bundle,org.eclipse.equinox.p2.engine,2.2.0.v20120501-1502,"org.eclipse.equinox.p2.engine",1347307939744
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110808-1657,"org.eclipse.equinox.p2.extensionlocation",1347307939745
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110808-1657,"org.eclipse.equinox.p2.garbagecollector",1347307939745
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20120430-2001,"org.eclipse.equinox.p2.metadata",1347307939745
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20120524-1717,"org.eclipse.equinox.p2.metadata.repository",1347307939745
started,bundle,org.eclipse.equinox.p2.operations,2.2.0.v20120524-0542,"org.eclipse.equinox.p2.operations",1347307939745
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20120428-0117,"org.eclipse.equinox.p2.publisher",1347307939745
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.1.0.v20120511-1931,"org.eclipse.equinox.p2.publisher.eclipse",1347307939745
started,bundle,org.eclipse.equinox.p2.repository,2.2.0.v20120524-1945,"org.eclipse.equinox.p2.repository",1347307939746
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.100.v20120428-0117,"org.eclipse.equinox.p2.touchpoint.eclipse",1347307939746
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.1.0.v20120524-0542,"org.eclipse.equinox.p2.touchpoint.natives",1347307939746
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.100.v20120305-0333,"org.eclipse.equinox.p2.transport.ecf",1347307939746
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.1.0.v20110815-1744,"org.eclipse.equinox.p2.ui.sdk.scheduler",1347307939746
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110808-1657,"org.eclipse.equinox.p2.updatechecker",1347307939747
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.400.v20120412-1615,"org.eclipse.equinox.p2.updatesite",1347307939747
started,bundle,org.eclipse.equinox.preferences,3.5.0.v20120522-1841,"org.eclipse.equinox.preferences",1347307939747
started,bundle,org.eclipse.equinox.registry,3.5.200.v20120522-1841,"org.eclipse.equinox.registry",1347307939747
started,bundle,org.eclipse.equinox.security,1.1.100.v20120522-1841,"org.eclipse.equinox.security",1347307939747
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110808-1657,"org.eclipse.equinox.simpleconfigurator.manipulator",1347307939747
started,bundle,org.eclipse.equinox.util,1.0.400.v20120522-2049,"org.eclipse.equinox.util",1347307939748
started,bundle,org.eclipse.help,3.6.0.v20120521-2344,"org.eclipse.help",1347307939748
started,bundle,org.eclipse.jdt.core,3.8.1.v20120531-0637,"org.eclipse.jdt.core",1347307939748
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20120523-1543,"org.eclipse.jdt.core.manipulation",1347307939748
started,bundle,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui",1347307939748
started,bundle,org.eclipse.jface,3.8.0.v20120521-2329,"org.eclipse.jface",1347307939748
started,bundle,org.eclipse.jsch.core,1.1.400.v20120522-1148,"org.eclipse.jsch.core",1347307939748
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.0.v20120612-0600,"org.eclipse.mylyn.bugzilla.core",1347307939748
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.bugzilla.ui",1347307939748
started,bundle,org.eclipse.mylyn.builds.ui,1.0.0.v20120612-0600,"org.eclipse.mylyn.builds.ui",1347307939748
started,bundle,org.eclipse.mylyn.commons.core,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.core",1347307939748
started,bundle,org.eclipse.mylyn.commons.net,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.net",1347307939748
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.0.v20120612-0600,"org.eclipse.mylyn.commons.notifications.core",1347307939748
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.0.v20120612-0600,"org.eclipse.mylyn.commons.notifications.feed",1347307939749
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.0.v20120612-0600,"org.eclipse.mylyn.commons.notifications.ui",1347307939749
started,bundle,org.eclipse.mylyn.commons.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.ui",1347307939749
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.workbench",1347307939749
started,bundle,org.eclipse.mylyn.context.core,3.8.0.v20120612-0600,"org.eclipse.mylyn.context.core",1347307939749
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.context.tasks.ui",1347307939749
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.monitor.ui",1347307939749
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.0.v20120612-0600,"org.eclipse.mylyn.tasks.index.core",1347307939749
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.tasks.ui",1347307939749
started,bundle,org.eclipse.mylyn.team.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.team.ui",1347307939749
started,bundle,org.eclipse.search,3.8.0.v20120523-1540,"org.eclipse.search",1347307939749
started,bundle,org.eclipse.team.core,3.6.100.v20120524-0627,"org.eclipse.team.core",1347307939749
started,bundle,org.eclipse.team.ui,3.6.200.v20120522-1148,"org.eclipse.team.ui",1347307939749
started,bundle,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui",1347307939749
started,bundle,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console",1347307939750
started,bundle,org.eclipse.ui.editors,3.8.0.v20120523-1540,"org.eclipse.ui.editors",1347307939750
started,bundle,org.eclipse.ui.forms,3.5.200.v20120521-2329,"org.eclipse.ui.forms",1347307939750
started,bundle,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.ide",1347307939750
started,bundle,org.eclipse.ui.net,1.2.100.v20120522-1148,"org.eclipse.ui.net",1347307939750
started,bundle,org.eclipse.ui.views,3.6.100.v20120521-2329,"org.eclipse.ui.views",1347307939750
started,bundle,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"org.eclipse.ui.workbench",1347307939750
started,bundle,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.workbench.texteditor",1347307939750
started,bundle,org.eclipse.update.configurator,3.3.200.v20120523-1752,"org.eclipse.update.configurator",1347307939750
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1347307939750
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1347307939750
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1347307939751
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1347307939751
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1347307939751
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1347307939751
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1347307939751
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1347307939751
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1347307939751
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1347307939751
os,sysinfo,,,"win32",1347307939758
arch,sysinfo,,,"x86_64",1347307939758
ws,sysinfo,,,"win32",1347307939758
locale,sysinfo,,,"en_US",1347307939758
processors,sysinfo,,,"4",1347307939758
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1347307939758
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1347307939758
java.specification.name,sysinfo,,,"Java Platform API Specification",1347307939758
java.specification.vendor,sysinfo,,,"Oracle Corporation",1347307939758
java.specification.version,sysinfo,,,"1.7",1347307939758
java.vendor,sysinfo,,,"Oracle Corporation",1347307939758
java.version,sysinfo,,,"1.7.0_03",1347307939758
java.vm.info,sysinfo,,,"mixed mode",1347307939758
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1347307939758
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347307939758
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1347307939758
java.vm.specification.version,sysinfo,,,"1.7",1347307939758
java.vm.vendor,sysinfo,,,"Oracle Corporation",1347307939758
java.vm.version,sysinfo,,,"22.1-b02",1347307939758
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1347307939761
started,bundle,org.eclipse.debug.core,3.7.100.v20120521-2012,"org.eclipse.debug.core",1347307939826
started,bundle,org.eclipse.jdt.junit.core,3.7.100.v20120523-1257,"org.eclipse.jdt.junit.core",1347307939848
started,bundle,org.eclipse.jdt.launching,3.6.100.v20120523-1953,"org.eclipse.jdt.launching",1347307939919
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1347307940826
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307941303
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20120522-1651,"org.eclipse.jdt.apt.core",1347307941836
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20120522-1651,"org.eclipse.jdt.apt.pluggable.core",1347307941846
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1347307942221
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1347307942650
error,log,,,"An internal error has occurred.",1347307944270
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307953394
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307965735
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307967856
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307970878
closed,view,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.PackageExplorer",1347307970889
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307973158
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307973279
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307974927
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307974993
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1347307975246
closed,view,org.eclipse.ui.ide,3.8.0.v20120521-2329,"org.eclipse.ui.views.ProblemView",1347307975313
closed,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1347307975338
closed,view,org.eclipse.mylyn.tasks.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.tasks.ui.views.tasks",1347307975363
closed,view,org.eclipse.ui.views,3.6.100.v20120521-2329,"org.eclipse.ui.views.ContentOutline",1347307975396
closed,editor,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.CompilationUnitEditor",1347307975440
stopped,bundle,org.eclipse.wst.common.modulecore.ui,1.0.102.v201201262000,"org.eclipse.wst.common.modulecore.ui",1347307975914
stopped,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1347307975914
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1347307975914
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1347307975947
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1347307975947
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20120521-2344,"org.eclipse.ui.cheatsheets",1347307975947
stopped,bundle,org.eclipse.help.ui,3.5.200.v20120521-2344,"org.eclipse.help.ui",1347307975949
stopped,bundle,org.eclipse.help.webapp,3.6.100.v20120521-2344,"org.eclipse.help.webapp",1347307975949
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1347307975949
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1347307975949
stopped,bundle,org.eclipse.ui.intro.universal,3.2.600.v20120521-2344,"org.eclipse.ui.intro.universal",1347307975949
stopped,bundle,org.eclipse.ui.intro,3.4.200.v20120521-2344,"org.eclipse.ui.intro",1347307975949
stopped,bundle,org.eclipse.help.base,3.6.100.v201206081400,"org.eclipse.help.base",1347307975949
stopped,bundle,org.eclipse.equinox.http.jetty,3.0.0.v20120522-1841,"org.eclipse.equinox.http.jetty",1347307975950
stopped,bundle,org.eclipse.recommenders.completion.rcp.templates,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.completion.rcp.templates",1347307975950
stopped,bundle,org.eclipse.recommenders.completion.rcp.calls,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.completion.rcp.calls",1347307975951
stopped,bundle,org.eclipse.recommenders.completion.rcp.chain,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.completion.rcp.chain",1347307975951
stopped,bundle,org.eclipse.recommenders.completion.rcp.overrides,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.completion.rcp.overrides",1347307975951
stopped,bundle,org.eclipse.recommenders.completion.rcp,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.completion.rcp",1347307975951
stopped,bundle,org.eclipse.recommenders.extdoc.rcp,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.extdoc.rcp",1347307975951
stopped,bundle,org.eclipse.recommenders.rcp,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.rcp",1347307975951
stopped,bundle,org.eclipse.recommenders.utils.rcp,1.0.0.v20120612-2305-b156,"org.eclipse.recommenders.utils.rcp",1347307975952
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.0.0.v20120612-0600,"org.eclipse.mylyn.hudson.ui",1347307975952
stopped,bundle,org.eclipse.mylyn.hudson.core,1.0.0.v20120612-0600,"org.eclipse.mylyn.hudson.core",1347307975953
stopped,bundle,org.eclipse.mylyn.commons.repositories.http.core,1.0.0.v20120612-0600,"org.eclipse.mylyn.commons.repositories.http.core",1347307975954
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.bugzilla.ui",1347307975954
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.8.0.v20120612-0600,"org.eclipse.mylyn.bugzilla.core",1347307975954
stopped,bundle,org.eclipse.egit.mylyn.ui,2.0.0.201206130900-r,"org.eclipse.egit.mylyn.ui",1347307975954
stopped,bundle,org.eclipse.mylyn.builds.ui,1.0.0.v20120612-0600,"org.eclipse.mylyn.builds.ui",1347307975954
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.context.tasks.ui",1347307975954
stopped,bundle,org.eclipse.mylyn.help.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.help.ui",1347307975955
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.0.v20120612-0600,"org.eclipse.mylyn.java.tasks",1347307975955
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.8.0.v20120612-0600,"org.eclipse.mylyn.tasks.bugs",1347307975955
stopped,bundle,org.eclipse.mylyn.team.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.team.ui",1347307975955
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1347307975955
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.tasks.ui",1347307975955
stopped,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.0.v20120612-0600,"org.eclipse.mylyn.commons.notifications.feed",1347307975956
stopped,bundle,org.eclipse.mylyn.commons.team,0.9.1.v20120412-0100,"org.eclipse.mylyn.commons.team",1347307975956
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.xmlrpc",1347307975958
